Device_ID,Device_Type,Purchase_Date,Age,Manufacturer,Model,Country,Maintenance_Cost,Downtime,Maintenance_Frequency,Failure_Event_Count,Maintenance_Class,Maintenance_Report,Cost_Was_Negative,Age_Group,Age_Risk,Downtime_Risk,Failure_Risk,Cost_Risk,Risk_Score,Health_Score,Risk_Category
MD01284,Infusion Pump,12-06-2017,8,UltraMed,Model-100,France,794.94,5.8,2,1,1,Component component upgrade after detecting data lag; functionality restored. driver update driver update applied,False,6-8 Years,63.63636363636363,16.317733990147783,8.333333333333332,1.062421158959202,20.335077156108902,79.6649228438911,Low Risk
MD00450,Infusion Pump,24-10-2017,8,MedEquip,Model-500,Italy,7011.0,2.68,1,0,1,Routine check completed; abnormal sound observed during diagnostics. component issue non-critical warning,False,6-8 Years,63.63636363636363,6.711822660098524,0.0,23.70547700946985,19.481914927196254,80.51808507280374,Low Risk
MD00212,Infusion Pump,28-06-2016,9,ImagingTech,Model-500,UK,1557.07,5.5,1,0,1,Component firmware update after detecting battery wear; functionality restored. minor issue temporary glitch,False,9+ Years,72.72727272727273,15.39408866995074,0.0,3.8386093159830526,19.931403009636377,80.06859699036363,Low Risk
MD02377,Infusion Pump,25-12-2023,2,ImagingTech,Model-300,UK,1451.24,4.57,4,0,1,Routine check completed; voltage spike observed during diagnostics. component issue non-critical warning,False,0-2 Years,9.090909090909092,12.530788177339906,0.0,3.4531055401733695,6.268039379418464,93.73196062058153,Low Risk
MD01684,MRI Scanner,13-02-2021,4,UltraMed,Model-350,UK,7570.8,12.84,3,1,2,abnormal sound caused operational delay; component upgrade initiated. reboot failed urgent inspection needed,False,3-5 Years,27.27272727272727,37.99261083743843,8.333333333333332,25.744643726830347,24.501257451143054,75.49874254885694,Low Risk
MD02500,MRI Scanner,07-11-2015,10,UltraMed,Model-100,Canada,14150.31,14.05,1,1,2,Component system reset after detecting software crash; functionality restored. sensor replaced critical malfunction,False,9+ Years,81.81818181818183,41.71798029556651,8.333333333333332,49.71162802218677,41.321356056743674,58.678643943256326,Medium Risk
MD01565,CT Scanner,26-05-2015,10,ScanPro,Model-250,Italy,3904.31,0.61,4,2,1,Component inspection after detecting battery wear; functionality restored. quick fix system check passed,False,9+ Years,81.81818181818183,0.33866995073891626,16.666666666666664,12.388830262137466,23.943003401285537,76.05699659871446,Low Risk
MD00214,MRI Scanner,12-06-2022,3,ImagingTech,Model-550,Canada,2040.33,1.44,4,0,1,Component replacement after detecting circuit failure; functionality restored. driver update device required inspection,False,3-5 Years,18.181818181818183,2.8940886699507393,0.0,5.598966064521158,5.62438345025309,94.37561654974691,Low Risk
MD03098,Defibrillator,20-04-2015,10,RescueTech,Model-600,Italy,5532.49,6.55,2,1,1,Component firmware update after detecting data lag; functionality restored. critical failure critical failure,False,9+ Years,81.81818181818183,18.626847290640395,8.333333333333332,18.319752852119617,28.11564112125241,71.88435887874759,Medium Risk
MD03485,PET Scanner,02-10-2014,11,ImagingTech,Model-100,USA,6893.08,2.5,1,0,1,System performance degraded due to data lag; mitigation via inspection. component issue moderate delay,False,9+ Years,90.9090909090909,6.157635467980296,0.0,23.275933352250934,24.68429549266246,75.31570450733754,Low Risk
MD05346,Infusion Pump,05-01-2017,8,UltraMed,Model-650,Canada,10560.24,15.72,4,3,2,Component replacement after detecting circuit failure; functionality restored. moderate delay non-critical warning,False,6-8 Years,63.63636363636363,46.85960591133006,25.0,36.63418740590528,41.6119919818528,58.3880080181472,Medium Risk
MD00106,Infusion Pump,05-04-2017,8,CardioSync,Model-200,France,5112.39,5.36,5,1,1,Component firmware update after detecting battery wear; functionality restored. software reset minor issue,False,6-8 Years,63.63636363636363,14.963054187192121,8.333333333333332,16.78946714657631,23.074082412745625,76.92591758725438,Low Risk
MD00651,MRI Scanner,26-06-2017,8,CardioSync,Model-600,Japan,7011.0,1.12,4,2,1,Component software patch after detecting battery wear; functionality restored. software reset quick fix,False,6-8 Years,63.63636363636363,1.9088669950738921,16.666666666666664,23.70547700946985,23.041028227688862,76.95897177231114,Low Risk
MD02684,PET Scanner,02-02-2016,9,CardioSync,Model-250,UK,5063.53,3.59,4,2,2,Routine check completed; data lag observed during diagnostics. sensor replaced urgent inspection needed,False,9+ Years,72.72727272727273,9.513546798029557,16.666666666666664,16.611486285893506,25.721815842042115,74.27818415795788,Low Risk
MD02193,Infusion Pump,13-09-2022,3,MedEquip,Model-350,UK,16694.62,22.7,5,3,3,Component component upgrade after detecting software crash; functionality restored. moderate delay average severity report,False,3-5 Years,18.181818181818183,68.34975369458128,25.0,58.979709963321945,43.43723173740241,56.56276826259759,Medium Risk
MD05383,X-Ray Machine,21-09-2022,3,ImagingTech,Model-450,Japan,8466.48,4.99,3,1,1,System performance degraded due to circuit failure; mitigation via component upgrade. reviewed logs device required inspection,False,3-5 Years,18.181818181818183,13.823891625615767,8.333333333333332,29.007310474607127,16.084993218969792,83.9150067810302,Low Risk
MD05499,Infusion Pump,29-11-2013,12,ScanPro,Model-650,Italy,2616.83,1.13,2,1,1,System performance degraded due to software crash; mitigation via inspection. quick fix routine reset,True,9+ Years,100.0,1.9396551724137927,8.333333333333332,7.698965372413842,24.62168962620691,75.37831037379308,Low Risk
MD03928,Infusion Pump,11-06-2018,7,RescueTech,Model-100,Canada,13873.42,11.73,2,2,2,battery wear caused operational delay; recalibration initiated. data loss emergency shutdown,False,6-8 Years,54.54545454545454,34.57512315270937,16.666666666666664,48.70300910048269,36.022229675000254,63.977770324999746,Medium Risk
MD01342,Infusion Pump,04-10-2022,3,ImagingTech,Model-350,Japan,12452.43,7.67,1,2,2,circuit failure caused operational delay; firmware update initiated. driver update performance warning,False,3-5 Years,18.181818181818183,22.07512315270936,16.666666666666664,43.52681132680979,23.964262847538404,76.03573715246159,Low Risk
MD00109,Infusion Pump,23-02-2019,6,ScanPro,Model-500,UK,26146.47,32.23,4,8,3,abnormal sound caused operational delay; software patch initiated. driver update non-critical warning,False,6-8 Years,45.45454545454545,97.69088669950739,66.66666666666666,93.40968127000964,77.08011135476323,22.919888645236767,High Risk
MD02055,Infusion Pump,25-09-2018,7,CardioSync,Model-100,USA,14131.94,6.82,2,3,2,Component system reset after detecting circuit failure; functionality restored. data loss urgent inspection needed,False,6-8 Years,54.54545454545454,19.458128078817737,25.0,49.644712172601366,34.175471767256504,65.82452823274349,Medium Risk
MD00260,PET Scanner,08-09-2020,5,RescueTech,Model-550,Canada,7754.56,3.28,4,0,1,Routine check completed; software crash observed during diagnostics. component issue component review,False,3-5 Years,36.36363636363637,8.559113300492612,0.0,26.414020782889946,15.123265419453045,84.87673458054695,Low Risk
MD03467,MRI Scanner,11-06-2016,9,RescueTech,Model-450,UK,6835.88,7.09,3,0,1,Routine check completed; data lag observed during diagnostics. critical failure hardware fault,False,9+ Years,72.72727272727273,20.289408866995075,0.0,23.067572623002956,25.245791730153663,74.75420826984634,Low Risk
MD02710,X-Ray Machine,12-10-2018,7,ImagingTech,Model-200,Canada,8425.06,3.39,1,1,2,Component recalibration after detecting sensor misalignment; functionality restored. minor issue temporary glitch,False,6-8 Years,54.54545454545454,8.897783251231528,8.333333333333332,28.85643107940693,21.84971210034175,78.15028789965825,Low Risk
MD02236,CT Scanner,28-07-2021,4,ScanPro,Model-650,Canada,7011.0,7.65,4,0,1,data lag caused operational delay; component upgrade initiated. log cleaned low priority fault,False,3-5 Years,27.27272727272727,22.01354679802956,0.0,23.70547700946985,16.799704895848294,83.2002951041517,Low Risk
MD02433,X-Ray Machine,27-08-2014,11,RescueTech,Model-450,Canada,13991.7,7.96,1,1,2,voltage spike caused operational delay; replacement initiated. critical failure sensor replacement,False,9+ Years,90.9090909090909,22.967980295566505,8.333333333333332,49.13386411893464,37.39898509427506,62.60101490572494,Medium Risk
MD02458,Defibrillator,30-10-2013,12,CardioSync,Model-100,USA,8447.97,5.75,2,1,1,System performance degraded due to sensor misalignment; mitigation via inspection. data loss emergency shutdown,False,9+ Years,100.0,16.163793103448278,8.333333333333332,28.939884651208875,33.13711486127626,66.86288513872374,Medium Risk
MD02048,Infusion Pump,18-08-2013,12,CardioSync,Model-600,Italy,14726.87,12.64,1,4,3,System performance degraded due to battery wear; mitigation via software patch. software reset log file cleared,False,9+ Years,100.0,37.3768472906404,33.33333333333333,51.81184589028497,51.575423365249115,48.424576634750885,High Risk
MD04983,Infusion Pump,04-02-2017,8,ScanPro,Model-400,France,7468.54,10.72,2,6,2,data lag caused operational delay; replacement initiated. software reset quick fix,False,6-8 Years,63.63636363636363,31.465517241379317,50.0,25.3721442832482,42.24135675633616,57.75864324366384,Medium Risk
MD03100,PET Scanner,02-09-2020,5,MedEquip,Model-150,USA,14310.19,6.14,3,0,2,System performance degraded due to voltage spike; mitigation via recalibration. component issue driver update applied,False,3-5 Years,36.36363636363637,17.364532019704434,0.0,50.29401811645543,22.54089050192969,77.4591094980703,Low Risk
MD01800,PET Scanner,07-10-2018,7,CardioSync,Model-600,Japan,7011.0,3.19,3,1,1,Component software patch after detecting software crash; functionality restored. critical failure high priority failure,False,6-8 Years,54.54545454545454,8.282019704433498,8.333333333333332,23.70547700946985,20.63479222231493,79.36520777768507,Low Risk
MD01836,Defibrillator,04-06-2013,12,RescueTech,Model-650,Canada,16746.04,22.8,5,5,3,System performance degraded due to sensor misalignment; mitigation via system reset. log cleaned minor issue,False,9+ Years,100.0,68.6576354679803,41.66666666666667,59.16701605943964,64.93069385228202,35.06930614771798,High Risk
MD01260,X-Ray Machine,04-08-2014,11,UltraMed,Model-250,France,7976.25,8.16,3,3,2,Routine check completed; overheating observed during diagnostics. reviewed logs moderate delay,False,9+ Years,90.9090909090909,23.583743842364534,25.0,27.22156431552954,38.201254197633446,61.798745802366554,Medium Risk
MD02488,CT Scanner,05-05-2021,4,MedEquip,Model-250,France,6039.4,6.67,2,0,1,Routine check completed; voltage spike observed during diagnostics. reviewed logs non-critical warning,False,3-5 Years,27.27272727272727,18.996305418719214,0.0,20.166258748327557,15.18668882982673,84.81331117017326,Low Risk
MD03540,MRI Scanner,10-02-2021,4,ImagingTech,Model-150,USA,19434.94,28.94,5,1,3,System performance degraded due to battery wear; mitigation via software patch. quick fix low priority fault,False,3-5 Years,27.27272727272727,87.56157635467981,8.333333333333332,68.96179166914065,48.01537669477753,51.98462330522247,Medium Risk
MD03429,PET Scanner,12-01-2021,4,ImagingTech,Model-200,France,4141.41,5.08,2,2,1,software crash caused operational delay; replacement initiated. minor issue quick fix,False,3-5 Years,27.27272727272727,14.100985221674877,16.666666666666664,13.252507340890904,17.335342489226097,82.6646575107739,Low Risk
MD01611,PET Scanner,13-09-2023,2,MedEquip,Model-150,UK,13341.98,6.17,2,1,2,System performance degraded due to voltage spike; mitigation via firmware update. sensor replaced emergency shutdown,False,0-2 Years,9.090909090909092,17.45689655172414,8.333333333333332,46.767148506924165,18.90868048508389,81.09131951491611,Low Risk
MD04802,Defibrillator,28-02-2014,11,ImagingTech,Model-400,Canada,7594.54,3.34,5,2,2,Routine check completed; sensor misalignment observed during diagnostics. software reset log file cleared,False,9+ Years,90.9090909090909,8.74384236453202,16.666666666666664,25.831120714808435,30.971195034139477,69.02880496586053,Medium Risk
MD01682,X-Ray Machine,18-09-2021,4,ImagingTech,Model-650,UK,8434.52,1.06,4,3,2,Component inspection after detecting sensor misalignment; functionality restored. reviewed logs performance warning,False,3-5 Years,27.27272727272727,1.724137931034483,25.0,28.890890738474866,19.24996498155077,80.75003501844922,Low Risk
MD03410,Defibrillator,03-01-2024,1,RescueTech,Model-350,Japan,7637.94,2.52,4,1,1,Component firmware update after detecting voltage spike; functionality restored. minor issue minor issue,False,0-2 Years,0.0,6.2192118226601,8.333333333333332,25.989212596790296,9.563606066156089,90.43639393384392,Low Risk
MD02759,MRI Scanner,23-02-2014,11,MedEquip,Model-650,USA,7475.79,2.81,4,1,2,Component component upgrade after detecting overheating; functionality restored. component issue driver update applied,False,9+ Years,90.9090909090909,7.112068965517242,8.333333333333332,25.398553641413375,27.89514959975603,72.10485040024398,Medium Risk
MD04596,Defibrillator,31-03-2014,11,CardioSync,Model-450,UK,3592.61,6.26,5,2,1,data lag caused operational delay; replacement initiated. log cleaned minor issue,False,9+ Years,90.9090909090909,17.733990147783253,16.666666666666664,11.253409994539638,30.752697225061087,69.24730277493892,Medium Risk
MD02786,PET Scanner,09-09-2020,5,CardioSync,Model-550,Japan,1675.62,6.48,2,0,1,System performance degraded due to battery wear; mitigation via replacement. software reset low priority fault,False,3-5 Years,36.36363636363637,18.41133004926109,0.0,4.27044785535977,13.650215858577555,86.34978414142245,Low Risk
MD02353,MRI Scanner,08-08-2016,9,MedEquip,Model-100,USA,2799.34,3.06,1,0,1,Component system reset after detecting abnormal sound; functionality restored. critical failure system crash,False,9+ Years,72.72727272727273,7.881773399014779,0.0,8.363789090858758,18.582744383330734,81.41725561666927,Low Risk
MD05292,X-Ray Machine,03-01-2023,2,RescueTech,Model-300,Canada,3609.41,5.1,2,0,1,voltage spike caused operational delay; system reset initiated. log cleaned low priority fault,False,0-2 Years,9.090909090909092,14.16256157635468,0.0,11.314606852081004,8.329871661504423,91.67012833849557,Low Risk
MD05098,PET Scanner,18-03-2023,2,ImagingTech,Model-500,France,7441.82,2.93,1,2,1,System performance degraded due to overheating; mitigation via firmware update. minor issue routine reset,False,0-2 Years,9.090909090909092,7.4815270935960605,16.666666666666664,25.274812138396697,14.117602373939974,85.88239762606003,Low Risk
MD02641,Infusion Pump,17-02-2021,4,ScanPro,Model-300,USA,7011.0,2.61,5,1,1,Routine check completed; software crash observed during diagnostics. moderate delay non-critical warning,False,3-5 Years,27.27272727272727,6.496305418719212,8.333333333333332,23.70547700946985,14.644532482055187,85.35546751794482,Low Risk
MD04826,Infusion Pump,25-09-2020,5,MedEquip,Model-200,UK,8249.93,4.71,3,0,1,Component replacement after detecting data lag; functionality restored. reviewed logs device required inspection,False,3-5 Years,36.36363636363637,12.961822660098523,0.0,28.218490266239115,16.804972124004653,83.19502787599535,Low Risk
MD01960,CT Scanner,14-07-2023,2,MedEquip,Model-400,UK,7475.26,2.27,2,1,1,Routine check completed; abnormal sound observed during diagnostics. quick fix minor issue,False,0-2 Years,9.090909090909092,5.449507389162562,8.333333333333332,25.39662302626475,11.032358640183537,88.96764135981647,Low Risk
